time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1950-12-31,21.365786343812943,16.50677528232336,16.50677528232336,25.18808003515005,16.50677528232336,16.50677528232336
1951-12-31,31.027399096637964,20.20327127538621,20.20327127538621,28.20580154657364,20.20327127538621,20.20327127538621
1952-12-31,40.67871468141675,45.43118085712194,45.43118085712194,38.23042027652264,45.43118085712194,45.43118085712194
1953-12-31,23.22391597554088,18.984173331409693,18.984173331409693,29.054195154458284,18.984173331409693,18.984173331409693
1954-12-31,28.08356322348118,22.3574903793633,22.3574903793633,24.83192877843976,22.3574903793633,22.3574903793633
1955-12-31,38.81554836407304,27.206551283597943,27.206551283597943,45.28473727405071,27.206551283597943,27.206551283597943
1956-12-31,33.41086786240339,28.166249860078096,28.166249860078096,35.92259734869003,28.166249860078096,28.166249860078096
1957-12-31,21.099352464079857,52.84846108406782,52.84846108406782,43.36608946323395,52.84846108406782,52.84846108406782
1958-12-31,39.94776662439108,30.44048063457012,30.44048063457012,46.54195737093687,30.44048063457012,30.44048063457012
1959-12-31,22.080445010215044,33.82345614954829,33.82345614954829,29.493188951164484,33.82345614954829,33.82345614954829
1960-12-31,27.20531662926078,25.520071294158697,25.520071294158697,24.50475040823221,25.520071294158697,25.520071294158697
1961-12-31,20.18686244264245,27.64442106708884,27.64442106708884,24.91924725472927,27.64442106708884,27.64442106708884
1962-12-31,29.19125687330961,35.30028127133846,35.30028127133846,37.57487665861845,35.30028127133846,35.30028127133846
1963-12-31,39.81958385556936,37.55230084061623,37.55230084061623,29.10933718085289,37.55230084061623,37.55230084061623
1964-12-31,22.10206277668476,17.31628105044365,17.31628105044365,22.367767430841923,17.31628105044365,17.31628105044365
1965-12-31,32.252181228250265,51.927680522203445,51.927680522203445,32.00532076880336,51.927680522203445,51.927680522203445
1966-12-31,23.77325166016817,20.54265160113573,20.54265160113573,28.221173118799925,20.54265160113573,20.54265160113573
1967-12-31,42.74017252027989,79.36040237545967,79.36040237545967,39.51192107051611,79.36040237545967,79.36040237545967
1968-12-31,19.60976212285459,11.226848931983112,11.226848931983112,21.83023514226079,11.226848931983112,11.226848931983112
1969-12-31,29.56321975216269,29.727358371019363,29.727358371019363,33.64084800705314,29.727358371019363,29.727358371019363
1970-12-31,30.40237231180072,19.44339433684945,19.44339433684945,30.51128843799233,19.44339433684945,19.44339433684945
1971-12-31,50.34005083143711,30.19048199057579,30.19048199057579,42.16936239972711,30.19048199057579,30.19048199057579
1972-12-31,31.021331436932087,27.456336189061403,27.456336189061403,32.28855701163411,27.456336189061403,27.456336189061403
1973-12-31,39.62300224229693,27.727960143238302,27.727960143238302,36.74087645485997,27.727960143238302,27.727960143238302
1974-12-31,18.907644879072905,18.176454165950418,18.176454165950418,23.415116406977177,18.176454165950418,18.176454165950418
1975-12-31,32.634989451617,18.022781191393733,18.022781191393733,26.939010992646217,18.022781191393733,18.022781191393733
1976-12-31,38.841639552265406,26.14380558952689,26.14380558952689,35.768796131014824,26.14380558952689,26.14380558952689
1977-12-31,18.858798081055284,51.50966327637434,51.50966327637434,21.91605493426323,51.50966327637434,51.50966327637434
1978-12-31,34.10264644771814,29.109845124185085,29.109845124185085,21.17530256509781,29.109845124185085,29.109845124185085
1979-12-31,23.47642667591572,15.484230034053326,15.484230034053326,20.76324988156557,15.484230034053326,15.484230034053326
1980-12-31,20.574090024456385,17.411331832408905,17.411331832408905,22.58635153993964,17.411331832408905,17.411331832408905
1981-12-31,26.423616986721758,19.740467006340623,19.740467006340623,27.11575264111161,19.740467006340623,19.740467006340623
1982-12-31,61.411052942276,34.72858853638172,34.72858853638172,20.6678319722414,34.72858853638172,34.72858853638172
1983-12-31,24.768888484686613,19.63122901506722,19.63122901506722,26.65726337581873,19.63122901506722,19.63122901506722
1984-12-31,48.77081774175167,31.92757023498416,31.92757023498416,33.419216237962246,31.92757023498416,31.92757023498416
1985-12-31,43.99230312556029,34.396579675376415,34.396579675376415,38.95415654405952,34.396579675376415,34.396579675376415
1986-12-31,20.26274213567376,32.41834156215191,32.41834156215191,47.58743550628424,32.41834156215191,32.41834156215191
1987-12-31,27.33269222080708,14.922975283116102,14.922975283116102,21.38182176277041,14.922975283116102,14.922975283116102
1988-12-31,23.29358719289303,27.68793571740389,27.68793571740389,31.40850495547056,27.68793571740389,27.68793571740389
1989-12-31,31.66133752092719,32.13623436167836,32.13623436167836,36.32028177380562,32.13623436167836,32.13623436167836
1990-12-31,53.78552097827196,54.54717446118593,54.54717446118593,65.39098508656025,54.54717446118593,54.54717446118593
1991-12-31,28.008070774376392,23.232975974678997,23.232975974678997,48.398455046117306,23.232975974678997,23.232975974678997
1992-12-31,23.845779430121183,19.39511583186686,19.39511583186686,41.83651115745306,19.39511583186686,19.39511583186686
1993-12-31,23.648616950958967,19.448464969173077,19.448464969173077,31.20981613174081,19.448464969173077,19.448464969173077
1994-12-31,22.900323383510116,14.979017525911331,14.979017525911331,22.51819157972932,14.979017525911331,14.979017525911331
1995-12-31,29.046216420829296,20.531426556408405,20.531426556408405,24.80026027187705,20.531426556408405,20.531426556408405
1996-12-31,23.371176794171333,25.2312527038157,25.2312527038157,23.360751383006573,25.2312527038157,25.2312527038157
1997-12-31,19.874499924480915,25.955776032060385,25.955776032060385,18.710916163399816,25.955776032060385,25.955776032060385
1998-12-31,17.691688891500235,20.66743467003107,20.66743467003107,16.702506970614195,20.66743467003107,20.66743467003107
