time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1999-12-31,11.326834559440613,16.452949633821845,16.452949633821845,11.326834559440613,16.452949633821845,16.452949633821845
2000-12-31,32.57421227172017,24.07456012442708,24.07456012442708,32.57421227172017,24.07456012442708,24.07456012442708
2001-12-31,43.87735705822706,32.99519419670105,32.99519419670105,43.87735705822706,32.99519419670105,32.99519419670105
2002-12-31,35.749773401767015,21.258416678756475,21.258416678756475,35.749773401767015,21.258416678756475,21.258416678756475
2003-12-31,34.192839078605175,13.391941040754318,13.391941040754318,34.192839078605175,13.391941040754318,13.391941040754318
2004-12-31,30.811860132962465,15.974171552807093,15.974171552807093,30.811860132962465,15.974171552807093,15.974171552807093
2005-12-31,14.628135552629828,20.00703918747604,20.00703918747604,14.628135552629828,20.00703918747604,20.00703918747604
2006-12-31,20.019569294527173,24.35721298679709,24.35721298679709,20.019569294527173,24.35721298679709,24.35721298679709
2007-12-31,20.034293364733458,15.606952412053944,15.606952412053944,20.034293364733458,15.606952412053944,15.606952412053944
2008-12-31,39.82942588627338,23.323291819542646,23.323291819542646,39.82942588627338,23.323291819542646,23.323291819542646
2009-12-31,32.101130951195955,39.390467293560505,39.390467293560505,32.101130951195955,39.390467293560505,39.390467293560505
2010-12-31,19.008823670446876,26.46102122962475,26.46102122962475,19.008823670446876,26.46102122962475,26.46102122962475
2011-12-31,34.7377591766417,25.05120187997818,25.05120187997818,34.7377591766417,25.05120187997818,25.05120187997818
2012-12-31,29.34359209612012,28.7331473082304,28.7331473082304,29.34359209612012,28.7331473082304,28.7331473082304
2013-12-31,26.03065995499492,16.923161828890443,16.923161828890443,26.03065995499492,16.923161828890443,16.923161828890443
2014-12-31,18.353266222402453,10.671835346147418,10.671835346147418,18.353266222402453,10.671835346147418,10.671835346147418
