time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1999-12-31,13.065076991915705,13.065076991915705,13.065076991915705,10.546510387212038,10.546510387212038,13.065076991915705
2000-12-31,12.240330409258604,12.240330409258604,12.240330409258604,10.264515085145833,10.264515085145833,12.240330409258604
2001-12-31,20.063220988959078,20.063220988959078,20.063220988959078,20.297920983284712,20.297920983284712,20.063220988959078
2002-12-31,16.5054677054286,16.5054677054286,16.5054677054286,18.19146489724517,18.19146489724517,16.5054677054286
2003-12-31,18.072217656299472,18.072217656299472,18.072217656299472,12.792420806363223,12.792420806363223,18.072217656299472
2004-12-31,28.06078875437379,28.06078875437379,28.06078875437379,27.117082849144936,27.117082849144936,28.06078875437379
2005-12-31,28.161985147744417,28.161985147744417,28.161985147744417,46.263036131858826,46.263036131858826,28.161985147744417
2006-12-31,15.039130859076977,15.039130859076977,15.039130859076977,16.49793405085802,16.49793405085802,15.039130859076977
2007-12-31,45.20709235221148,45.20709235221148,45.20709235221148,7.711818208917975,7.711818208917975,45.20709235221148
2008-12-31,17.878420930355787,17.878420930355787,17.878420930355787,15.461688162758946,15.461688162758946,17.878420930355787
2009-12-31,22.041059285402294,22.041059285402294,22.041059285402294,12.323772674426436,12.323772674426436,22.041059285402294
2010-12-31,25.09382888674736,25.09382888674736,25.09382888674736,22.96247351914644,22.96247351914644,25.09382888674736
2011-12-31,20.906611857935783,20.906611857935783,20.906611857935783,22.551062051206827,22.551062051206827,20.906611857935783
2012-12-31,15.936499508097768,15.936499508097768,15.936499508097768,18.307208083570004,18.307208083570004,15.936499508097768
2013-12-31,16.92553935572505,16.92553935572505,16.92553935572505,24.59999229758978,24.59999229758978,16.92553935572505
2014-12-31,11.436244798824193,11.436244798824193,11.436244798824193,20.7670456264168,20.7670456264168,11.436244798824193
