time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1999-12-31,35.06941348314285,20.7692735362798,20.7692735362798,20.7692735362798,31.370343826711174,20.7692735362798
2000-12-31,28.03672682493925,20.80726996064186,20.80726996064186,20.80726996064186,24.65370101854205,20.80726996064186
2001-12-31,21.00984631106257,13.118886295706034,13.118886295706034,13.118886295706034,23.777576722204685,13.118886295706034
2002-12-31,21.41561759635806,14.905006159096956,14.905006159096956,14.905006159096956,21.536417584866285,14.905006159096956
2003-12-31,33.83220434188843,27.724585589021444,27.724585589021444,27.724585589021444,20.93463046476245,27.724585589021444
2004-12-31,22.50623730942607,20.89126920327544,20.89126920327544,20.89126920327544,17.560117738321424,20.89126920327544
2005-12-31,35.562322195619345,40.92135317623615,40.92135317623615,40.92135317623615,33.00331626087427,40.92135317623615
2006-12-31,24.681212939321995,19.145588669925928,19.145588669925928,19.145588669925928,16.823099507018924,19.145588669925928
2007-12-31,31.588807236403227,16.08753721229732,16.08753721229732,16.08753721229732,38.577124290168285,16.08753721229732
2008-12-31,23.04307809099555,17.787465127184987,17.787465127184987,17.787465127184987,10.499374126084149,17.787465127184987
2009-12-31,18.84837015531957,14.879629109054804,14.879629109054804,14.879629109054804,19.59260771982372,14.879629109054804
2010-12-31,21.316450461745266,10.58159745298326,10.58159745298326,10.58159745298326,16.163536347448826,10.58159745298326
2011-12-31,25.248298980295655,17.31456108391285,17.31456108391285,17.31456108391285,19.85581037588417,17.31456108391285
2012-12-31,14.92475182749331,10.459723114036024,10.459723114036024,10.459723114036024,30.144581012427807,10.459723114036024
2013-12-31,31.492008827626705,17.713304143399,17.713304143399,17.713304143399,21.46233329549432,17.713304143399
2014-12-31,12.148725846782328,7.89877655915916,7.89877655915916,7.89877655915916,20.189662417396903,7.89877655915916
