time,Pjmax_BENSEKRANE,Pjmax_LALA SETTI,Pjmax_M LILIA HENNAIA,Pjmax_PIERRE DU CHAT,Pjmax_Sabra,Pjmax_TLEMCEN MN
1999-12-31,33.45217974856496,27.81977215781808,27.81977215781808,33.45217974856496,27.81977215781808,27.81977215781808
2000-12-31,14.128861203789713,49.8977730050683,49.8977730050683,14.128861203789713,49.8977730050683,49.8977730050683
2001-12-31,16.635256027802825,29.97347451746464,29.97347451746464,16.635256027802825,29.97347451746464,29.97347451746464
2002-12-31,12.41999021731317,27.81311608850956,27.81311608850956,12.41999021731317,27.81311608850956,27.81311608850956
2003-12-31,26.6688228584826,43.63602865487337,43.63602865487337,26.6688228584826,43.63602865487337,43.63602865487337
2004-12-31,26.808034535497427,23.985011223703623,23.985011223703623,26.808034535497427,23.985011223703623,23.985011223703623
2005-12-31,28.518445696681734,39.21877238899469,39.21877238899469,28.518445696681734,39.21877238899469,39.21877238899469
2006-12-31,16.030598524957895,33.256830275058746,33.256830275058746,16.030598524957895,33.256830275058746,33.256830275058746
2007-12-31,11.062592128291726,23.22357650846243,23.22357650846243,11.062592128291726,23.22357650846243,23.22357650846243
2008-12-31,44.80960909277201,36.4224337041378,36.4224337041378,44.80960909277201,36.4224337041378,36.4224337041378
2009-12-31,41.576939541846514,29.33934750035405,29.33934750035405,41.576939541846514,29.33934750035405,29.33934750035405
2010-12-31,27.91154896840453,47.19331171363592,47.19331171363592,27.91154896840453,47.19331171363592,47.19331171363592
2011-12-31,22.06403743475676,32.22945453599095,32.22945453599095,22.06403743475676,32.22945453599095,32.22945453599095
2012-12-31,21.23009506613016,28.81656317040324,28.81656317040324,21.23009506613016,28.81656317040324,28.81656317040324
2013-12-31,21.36616101488471,41.26606313511729,41.26606313511729,21.36616101488471,41.26606313511729,41.26606313511729
2014-12-31,26.34596703574061,38.67979422211647,38.67979422211647,26.34596703574061,38.67979422211647,38.67979422211647
